track_id,sample_id,instrument,genre,vggish_filename,openl3_filename
0299,2,cla,pop_roc,irmas-vggish/[cla][pop_roc]0299__2.json,irmas-openl3/[cla][pop_roc]0299__2.npz
2449,2,voi,cou_fol,irmas-vggish/018__[voi][dru][cou_fol]2449__2.json,irmas-openl3/018__[voi][dru][cou_fol]2449__2.npz
2449,2,dru,cou_fol,irmas-vggish/018__[voi][dru][cou_fol]2449__2.json,irmas-openl3/018__[voi][dru][cou_fol]2449__2.npz
1050,1,org,pop_roc,irmas-vggish/[org][pop_roc]1050__1.json,irmas-openl3/[org][pop_roc]1050__1.npz
1987,3,tru,jaz_blu,irmas-vggish/205__[tru][---][jaz_blu]1987__3.json,irmas-openl3/205__[tru][---][jaz_blu]1987__3.npz
2059,1,tru,jaz_blu,irmas-vggish/[tru][jaz_blu]2059__1.json,irmas-openl3/[tru][jaz_blu]2059__1.npz
1138,1,org,pop_roc,irmas-vggish/[org][pop_roc]1138__1.json,irmas-openl3/[org][pop_roc]1138__1.npz
0964,1,gel,pop_roc,irmas-vggish/105__[gel][dru][pop_roc]0964__1.json,irmas-openl3/105__[gel][dru][pop_roc]0964__1.npz
0964,1,dru,pop_roc,irmas-vggish/105__[gel][dru][pop_roc]0964__1.json,irmas-openl3/105__[gel][dru][pop_roc]0964__1.npz
1006,3,gel,jaz_blu,irmas-vggish/[gel][jaz_blu]1006__3.json,irmas-openl3/[gel][jaz_blu]1006__3.npz
0289,2,cla,pop_roc,irmas-vggish/[cla][pop_roc]0289__2.json,irmas-openl3/[cla][pop_roc]0289__2.npz
2159,1,vio,cla,irmas-vggish/074__[vio][nod][cla]2159__1.json,irmas-openl3/074__[vio][nod][cla]2159__1.npz
2159,1,nod,cla,irmas-vggish/074__[vio][nod][cla]2159__1.json,irmas-openl3/074__[vio][nod][cla]2159__1.npz
0245,2,cla,cla,irmas-vggish/072__[cla][nod][cla]0245__2.json,irmas-openl3/072__[cla][nod][cla]0245__2.npz
0245,2,nod,cla,irmas-vggish/072__[cla][nod][cla]0245__2.json,irmas-openl3/072__[cla][nod][cla]0245__2.npz
0730,1,gac,pop_roc,irmas-vggish/[gac][pop_roc]0730__1.json,irmas-openl3/[gac][pop_roc]0730__1.npz
1271,3,org,jaz_blu,irmas-vggish/[org][jaz_blu]1271__3.json,irmas-openl3/[org][jaz_blu]1271__3.npz
0467,3,flu,pop_roc,irmas-vggish/[flu][pop_roc]0467__3.json,irmas-openl3/[flu][pop_roc]0467__3.npz
0441,2,flu,cla,irmas-vggish/[flu][cla]0441__2.json,irmas-openl3/[flu][cla]0441__2.npz
1443,3,pia,pop_roc,irmas-vggish/[pia][pop_roc]1443__3.json,irmas-openl3/[pia][pop_roc]1443__3.npz
1815,1,sax,jaz_blu,irmas-vggish/[sax][jaz_blu]1815__1.json,irmas-openl3/[sax][jaz_blu]1815__1.npz
0697,3,gac,pop_roc,irmas-vggish/[gac][pop_roc]0697__3.json,irmas-openl3/[gac][pop_roc]0697__3.npz
0029,1,cel,cla,irmas-vggish/043__[cel][nod][cla]0029__1.json,irmas-openl3/043__[cel][nod][cla]0029__1.npz
0029,1,nod,cla,irmas-vggish/043__[cel][nod][cla]0029__1.json,irmas-openl3/043__[cel][nod][cla]0029__1.npz
1679,2,sax,cla,irmas-vggish/082__[sax][nod][cla]1679__2.json,irmas-openl3/082__[sax][nod][cla]1679__2.npz
1679,2,nod,cla,irmas-vggish/082__[sax][nod][cla]1679__2.json,irmas-openl3/082__[sax][nod][cla]1679__2.npz
2339,2,voi,pop_roc,irmas-vggish/[voi][pop_roc]2339__2.json,irmas-openl3/[voi][pop_roc]2339__2.npz
0395,1,flu,pop_roc,irmas-vggish/[flu][pop_roc]0395__1.json,irmas-openl3/[flu][pop_roc]0395__1.npz
1367,3,pia,cla,irmas-vggish/[pia][cla]1367__3.json,irmas-openl3/[pia][cla]1367__3.npz
0477,3,flu,pop_roc,irmas-vggish/[flu][pop_roc]0477__3.json,irmas-openl3/[flu][pop_roc]0477__3.npz
2214,3,vio,cla,irmas-vggish/[vio][cla]2214__3.json,irmas-openl3/[vio][cla]2214__3.npz
0035,2,cel,cla,irmas-vggish/082__[cel][nod][cla]0035__2.json,irmas-openl3/082__[cel][nod][cla]0035__2.npz
0035,2,nod,cla,irmas-vggish/082__[cel][nod][cla]0035__2.json,irmas-openl3/082__[cel][nod][cla]0035__2.npz
1923,2,tru,cla,irmas-vggish/[tru][cla]1923__2.json,irmas-openl3/[tru][cla]1923__2.npz
0799,3,gel,jaz_blu,irmas-vggish/191__[gel][dru][jaz_blu]0799__3.json,irmas-openl3/191__[gel][dru][jaz_blu]0799__3.npz
0799,3,dru,jaz_blu,irmas-vggish/191__[gel][dru][jaz_blu]0799__3.json,irmas-openl3/191__[gel][dru][jaz_blu]0799__3.npz
0687,3,gac,pop_roc,irmas-vggish/[gac][pop_roc]0687__3.json,irmas-openl3/[gac][pop_roc]0687__3.npz
0968,3,gel,pop_roc,irmas-vggish/116__[gel][dru][pop_roc]0968__3.json,irmas-openl3/116__[gel][dru][pop_roc]0968__3.npz
0968,3,dru,pop_roc,irmas-vggish/116__[gel][dru][pop_roc]0968__3.json,irmas-openl3/116__[gel][dru][pop_roc]0968__3.npz
1514,1,pia,jaz_blu,irmas-vggish/[pia][jaz_blu]1514__1.json,irmas-openl3/[pia][jaz_blu]1514__1.npz
0448,1,flu,jaz_blu,irmas-vggish/[flu][jaz_blu]0448__1.json,irmas-openl3/[flu][jaz_blu]0448__1.npz
0937,2,gel,pop_roc,irmas-vggish/204__[gel][dru][pop_roc]0937__2.json,irmas-openl3/204__[gel][dru][pop_roc]0937__2.npz
0937,2,dru,pop_roc,irmas-vggish/204__[gel][dru][pop_roc]0937__2.json,irmas-openl3/204__[gel][dru][pop_roc]0937__2.npz
0279,2,cla,jaz_blu,irmas-vggish/[cla][jaz_blu]0279__2.json,irmas-openl3/[cla][jaz_blu]0279__2.npz
2530,3,voi,pop_roc,irmas-vggish/[voi][pop_roc]2530__3.json,irmas-openl3/[voi][pop_roc]2530__3.npz
1332,2,pia,pop_roc,irmas-vggish/[pia][pop_roc]1332__2.json,irmas-openl3/[pia][pop_roc]1332__2.npz
1504,1,pia,jaz_blu,irmas-vggish/[pia][jaz_blu]1504__1.json,irmas-openl3/[pia][jaz_blu]1504__1.npz
0311,2,cla,jaz_blu,irmas-vggish/[cla][jaz_blu]0311__2.json,irmas-openl3/[cla][jaz_blu]0311__2.npz
0872,2,gel,pop_roc,irmas-vggish/[gel][pop_roc]0872__2.json,irmas-openl3/[gel][pop_roc]0872__2.npz
2520,3,voi,pop_roc,irmas-vggish/[voi][pop_roc]2520__3.json,irmas-openl3/[voi][pop_roc]2520__3.npz
0458,1,flu,jaz_blu,irmas-vggish/[flu][jaz_blu]0458__1.json,irmas-openl3/[flu][jaz_blu]0458__1.npz
0153,3,cla,jaz_blu,irmas-vggish/[cla][jaz_blu]0153__3.json,irmas-openl3/[cla][jaz_blu]0153__3.npz
0795,2,gel,jaz_blu,irmas-vggish/188__[gel][nod][jaz_blu]0795__2.json,irmas-openl3/188__[gel][nod][jaz_blu]0795__2.npz
0795,2,nod,jaz_blu,irmas-vggish/188__[gel][nod][jaz_blu]0795__2.json,irmas-openl3/188__[gel][nod][jaz_blu]0795__2.npz
0635,1,gac,cla,irmas-vggish/[gac][cla]0635__1.json,irmas-openl3/[gac][cla]0635__1.npz
2066,3,tru,pop_roc,irmas-vggish/[tru][pop_roc]2066__3.json,irmas-openl3/[tru][pop_roc]2066__3.npz
0793,2,gel,jaz_blu,irmas-vggish/189__[gel][dru][jaz_blu]0793__2.json,irmas-openl3/189__[gel][dru][jaz_blu]0793__2.npz
0793,2,dru,jaz_blu,irmas-vggish/189__[gel][dru][jaz_blu]0793__2.json,irmas-openl3/189__[gel][dru][jaz_blu]0793__2.npz
1107,3,org,jaz_blu,irmas-vggish/[org][jaz_blu]1107__3.json,irmas-openl3/[org][jaz_blu]1107__3.npz
0045,1,cel,cla,irmas-vggish/060__[cel][nod][cla]0045__1.json,irmas-openl3/060__[cel][nod][cla]0045__1.npz
0045,1,nod,cla,irmas-vggish/060__[cel][nod][cla]0045__1.json,irmas-openl3/060__[cel][nod][cla]0045__1.npz
2258,2,vio,cla,irmas-vggish/[vio][cla]2258__2.json,irmas-openl3/[vio][cla]2258__2.npz
2303,1,voi,pop_roc,irmas-vggish/184__[voi][dru][pop_roc]2303__1.json,irmas-openl3/184__[voi][dru][pop_roc]2303__1.npz
2303,1,dru,pop_roc,irmas-vggish/184__[voi][dru][pop_roc]2303__1.json,irmas-openl3/184__[voi][dru][pop_roc]2303__1.npz
2497,1,voi,pop_roc,irmas-vggish/[voi][pop_roc]2497__1.json,irmas-openl3/[voi][pop_roc]2497__1.npz
2397,2,voi,cou_fol,irmas-vggish/132__[voi][dru][cou_fol]2397__2.json,irmas-openl3/132__[voi][dru][cou_fol]2397__2.npz
2397,2,dru,cou_fol,irmas-vggish/132__[voi][dru][cou_fol]2397__2.json,irmas-openl3/132__[voi][dru][cou_fol]2397__2.npz
1761,3,sax,jaz_blu,irmas-vggish/[sax][jaz_blu]1761__3.json,irmas-openl3/[sax][jaz_blu]1761__3.npz
1703,1,sax,jaz_blu,irmas-vggish/094__[sax][dru][jaz_blu]1703__1.json,irmas-openl3/094__[sax][dru][jaz_blu]1703__1.npz
1703,1,dru,jaz_blu,irmas-vggish/094__[sax][dru][jaz_blu]1703__1.json,irmas-openl3/094__[sax][dru][jaz_blu]1703__1.npz
0896,1,gel,pop_roc,irmas-vggish/[gel][pop_roc]0896__1.json,irmas-openl3/[gel][pop_roc]0896__1.npz
1044,2,org,jaz_blu,irmas-vggish/[org][jaz_blu]1044__2.json,irmas-openl3/[org][jaz_blu]1044__2.npz
2156,3,vio,cla,irmas-vggish/134__[vio][nod][cla]2156__3.json,irmas-openl3/134__[vio][nod][cla]2156__3.npz
2156,3,nod,cla,irmas-vggish/134__[vio][nod][cla]2156__3.json,irmas-openl3/134__[vio][nod][cla]2156__3.npz
1771,3,sax,jaz_blu,irmas-vggish/[sax][jaz_blu]1771__3.json,irmas-openl3/[sax][jaz_blu]1771__3.npz
0426,2,flu,cla,irmas-vggish/[flu][cla]0426__2.json,irmas-openl3/[flu][cla]0426__2.npz
1954,2,tru,cla,irmas-vggish/[tru][cla]1954__2.json,irmas-openl3/[tru][cla]1954__2.npz
0983,1,gel,pop_roc,irmas-vggish/219__[gel][dru][pop_roc]0983__1.json,irmas-openl3/219__[gel][dru][pop_roc]0983__1.npz
0983,1,dru,pop_roc,irmas-vggish/219__[gel][dru][pop_roc]0983__1.json,irmas-openl3/219__[gel][dru][pop_roc]0983__1.npz
2448,1,voi,cou_fol,irmas-vggish/133__[voi][nod][cou_fol]2448__1.json,irmas-openl3/133__[voi][nod][cou_fol]2448__1.npz
2448,1,nod,cou_fol,irmas-vggish/133__[voi][nod][cou_fol]2448__1.json,irmas-openl3/133__[voi][nod][cou_fol]2448__1.npz
0178,2,cla,jaz_blu,irmas-vggish/[cla][jaz_blu]0178__2.json,irmas-openl3/[cla][jaz_blu]0178__2.npz
0886,1,gel,pop_roc,irmas-vggish/[gel][pop_roc]0886__1.json,irmas-openl3/[gel][pop_roc]0886__1.npz
2263,3,vio,cla,irmas-vggish/[vio][cla]2263__3.json,irmas-openl3/[vio][cla]2263__3.npz
1488,2,pia,jaz_blu,irmas-vggish/[pia][jaz_blu]1488__2.json,irmas-openl3/[pia][jaz_blu]1488__2.npz
1054,2,org,jaz_blu,irmas-vggish/[org][jaz_blu]1054__2.json,irmas-openl3/[org][jaz_blu]1054__2.npz
0122,1,cel,cla,irmas-vggish/[cel][cla]0122__1.json,irmas-openl3/[cel][cla]0122__1.npz
0921,3,gel,pop_roc,irmas-vggish/[gel][pop_roc]0921__3.json,irmas-openl3/[gel][pop_roc]0921__3.npz
0566,3,gac,jaz_blu,irmas-vggish/[gac][jaz_blu]0566__3.json,irmas-openl3/[gac][jaz_blu]0566__3.npz
0381,2,flu,jaz_blu,irmas-vggish/[flu][jaz_blu]0381__2.json,irmas-openl3/[flu][jaz_blu]0381__2.npz
0042,1,cel,cla,irmas-vggish/042__[cel][nod][cla]0042__1.json,irmas-openl3/042__[cel][nod][cla]0042__1.npz
0042,1,nod,cla,irmas-vggish/042__[cel][nod][cla]0042__1.json,irmas-openl3/042__[cel][nod][cla]0042__1.npz
1206,3,org,jaz_blu,irmas-vggish/[org][jaz_blu]1206__3.json,irmas-openl3/[org][jaz_blu]1206__3.npz
1994,3,tru,pop_roc,irmas-vggish/[tru][pop_roc]1994__3.json,irmas-openl3/[tru][pop_roc]1994__3.npz
0758,1,gel,cou_fol,irmas-vggish/232__[gel][dru][cou_fol]0758__1.json,irmas-openl3/232__[gel][dru][cou_fol]0758__1.npz
0758,1,dru,cou_fol,irmas-vggish/232__[gel][dru][cou_fol]0758__1.json,irmas-openl3/232__[gel][dru][cou_fol]0758__1.npz
1037,1,org,pop_roc,irmas-vggish/[org][pop_roc]1037__1.json,irmas-openl3/[org][pop_roc]1037__1.npz
1655,2,sax,jaz_blu,irmas-vggish/[sax][jaz_blu]1655__2.json,irmas-openl3/[sax][jaz_blu]1655__2.npz
1336,1,pia,jaz_blu,irmas-vggish/[pia][jaz_blu]1336__1.json,irmas-openl3/[pia][jaz_blu]1336__1.npz
2088,2,vio,pop_roc,irmas-vggish/[vio][pop_roc]2088__2.json,irmas-openl3/[vio][pop_roc]2088__2.npz
0412,3,flu,cou_fol,irmas-vggish/159__[flu][nod][cou_fol]0412__3.json,irmas-openl3/159__[flu][nod][cou_fol]0412__3.npz
0412,3,nod,cou_fol,irmas-vggish/159__[flu][nod][cou_fol]0412__3.json,irmas-openl3/159__[flu][nod][cou_fol]0412__3.npz
0408,1,flu,cou_fol,irmas-vggish/044__[flu][dru][cou_fol]0408__1.json,irmas-openl3/044__[flu][dru][cou_fol]0408__1.npz
0408,1,dru,cou_fol,irmas-vggish/044__[flu][dru][cou_fol]0408__1.json,irmas-openl3/044__[flu][dru][cou_fol]0408__1.npz
1170,3,org,jaz_blu,irmas-vggish/[org][jaz_blu]1170__3.json,irmas-openl3/[org][jaz_blu]1170__3.npz
1870,3,tru,cla,irmas-vggish/[tru][cla]1870__3.json,irmas-openl3/[tru][cla]1870__3.npz
1229,1,org,pop_roc,irmas-vggish/[org][pop_roc]1229__1.json,irmas-openl3/[org][pop_roc]1229__1.npz
1645,2,sax,jaz_blu,irmas-vggish/[sax][jaz_blu]1645__2.json,irmas-openl3/[sax][jaz_blu]1645__2.npz
0305,1,cla,pop_roc,irmas-vggish/[cla][pop_roc]0305__1.json,irmas-openl3/[cla][pop_roc]0305__1.npz
0198,2,cla,pop_roc,irmas-vggish/[cla][pop_roc]0198__2.json,irmas-openl3/[cla][pop_roc]0198__2.npz
2398,2,voi,cou_fol,irmas-vggish/058__[voi][nod][cou_fol]2398__2.json,irmas-openl3/058__[voi][nod][cou_fol]2398__2.npz
2398,2,nod,cou_fol,irmas-vggish/058__[voi][nod][cou_fol]2398__2.json,irmas-openl3/058__[voi][nod][cou_fol]2398__2.npz
1160,3,org,jaz_blu,irmas-vggish/[org][jaz_blu]1160__3.json,irmas-openl3/[org][jaz_blu]1160__3.npz
1636,1,sax,pop_roc,irmas-vggish/[sax][pop_roc]1636__1.json,irmas-openl3/[sax][pop_roc]1636__1.npz
0357,3,flu,cla,irmas-vggish/[flu][cla]0357__3.json,irmas-openl3/[flu][cla]0357__3.npz
2410,2,voi,cou_fol,irmas-vggish/065__[voi][nod][cou_fol]2410__2.json,irmas-openl3/065__[voi][nod][cou_fol]2410__2.npz
2410,2,nod,cou_fol,irmas-vggish/065__[voi][nod][cou_fol]2410__2.json,irmas-openl3/065__[voi][nod][cou_fol]2410__2.npz
0152,1,cla,cla,irmas-vggish/[cla][cla]0152__1.json,irmas-openl3/[cla][cla]0152__1.npz
0371,2,flu,pop_roc,irmas-vggish/[flu][pop_roc]0371__2.json,irmas-openl3/[flu][pop_roc]0371__2.npz
2493,2,voi,jaz_blu,irmas-vggish/[voi][jaz_blu]2493__2.json,irmas-openl3/[voi][jaz_blu]2493__2.npz
2547,3,voi,pop_roc,irmas-vggish/[voi][pop_roc]2547__3.json,irmas-openl3/[voi][pop_roc]2547__3.npz
1345,2,pia,pop_roc,irmas-vggish/[pia][pop_roc]1345__2.json,irmas-openl3/[pia][pop_roc]1345__2.npz
1626,1,sax,pop_roc,irmas-vggish/[sax][pop_roc]1626__1.json,irmas-openl3/[sax][pop_roc]1626__1.npz
0347,3,flu,cla,irmas-vggish/[flu][cla]0347__3.json,irmas-openl3/[flu][cla]0347__3.npz
0862,1,gel,pop_roc,irmas-vggish/218__[gel][dru][pop_roc]0862__1.json,irmas-openl3/218__[gel][dru][pop_roc]0862__1.npz
0862,1,dru,pop_roc,irmas-vggish/218__[gel][dru][pop_roc]0862__1.json,irmas-openl3/218__[gel][dru][pop_roc]0862__1.npz
1974,3,tru,jaz_blu,irmas-vggish/[tru][jaz_blu]1974__3.json,irmas-openl3/[tru][jaz_blu]1974__3.npz
2483,2,voi,jaz_blu,irmas-vggish/[voi][jaz_blu]2483__2.json,irmas-openl3/[voi][jaz_blu]2483__2.npz
2266,2,vio,jaz_blu,irmas-vggish/[vio][jaz_blu]2266__2.json,irmas-openl3/[vio][jaz_blu]2266__2.npz
2531,1,voi,pop_roc,irmas-vggish/[voi][pop_roc]2531__1.json,irmas-openl3/[voi][pop_roc]2531__1.npz
1515,3,pia,jaz_blu,irmas-vggish/[pia][jaz_blu]1515__3.json,irmas-openl3/[pia][jaz_blu]1515__3.npz
1400,1,pia,cla,irmas-vggish/157__[pia][nod][cla]1400__1.json,irmas-openl3/157__[pia][nod][cla]1400__1.npz
1400,1,nod,cla,irmas-vggish/157__[pia][nod][cla]1400__1.json,irmas-openl3/157__[pia][nod][cla]1400__1.npz
0108,2,cel,cla,irmas-vggish/[cel][cla]0108__2.json,irmas-openl3/[cel][cla]0108__2.npz
2521,1,voi,pop_roc,irmas-vggish/[voi][pop_roc]2521__1.json,irmas-openl3/[voi][pop_roc]2521__1.npz
0605,2,gac,pop_roc,irmas-vggish/[gac][pop_roc]0605__2.json,irmas-openl3/[gac][pop_roc]0605__2.npz
0459,3,flu,jaz_blu,irmas-vggish/[flu][jaz_blu]0459__3.json,irmas-openl3/[flu][jaz_blu]0459__3.npz
1505,3,pia,jaz_blu,irmas-vggish/[pia][jaz_blu]1505__3.json,irmas-openl3/[pia][jaz_blu]1505__3.npz
1784,2,sax,jaz_blu,irmas-vggish/[sax][jaz_blu]1784__2.json,irmas-openl3/[sax][jaz_blu]1784__2.npz
0070,2,cel,cla,irmas-vggish/[cel][cla]0070__2.json,irmas-openl3/[cel][cla]0070__2.npz
2467,2,voi,pop_roc,irmas-vggish/033__[voi][nod][pop_roc]2467__2.json,irmas-openl3/033__[voi][nod][pop_roc]2467__2.npz
2467,2,nod,pop_roc,irmas-vggish/033__[voi][nod][pop_roc]2467__2.json,irmas-openl3/033__[voi][nod][pop_roc]2467__2.npz
0634,3,gac,cla,irmas-vggish/[gac][cla]0634__3.json,irmas-openl3/[gac][cla]0634__3.npz
2174,2,vio,cla,irmas-vggish/058__[vio][nod][cla]2174__2.json,irmas-openl3/058__[vio][nod][cla]2174__2.npz
2174,2,nod,cla,irmas-vggish/058__[vio][nod][cla]2174__2.json,irmas-openl3/058__[vio][nod][cla]2174__2.npz
0593,2,gac,jaz_blu,irmas-vggish/[gac][jaz_blu]0593__2.json,irmas-openl3/[gac][jaz_blu]0593__2.npz
2364,1,voi,pop_roc,irmas-vggish/[voi][pop_roc]2364__1.json,irmas-openl3/[voi][pop_roc]2364__1.npz
1106,1,org,jaz_blu,irmas-vggish/[org][jaz_blu]1106__1.json,irmas-openl3/[org][jaz_blu]1106__1.npz
1340,3,pia,jaz_blu,irmas-vggish/[pia][jaz_blu]1340__3.json,irmas-openl3/[pia][jaz_blu]1340__3.npz
0583,2,gac,jaz_blu,irmas-vggish/[gac][jaz_blu]0583__2.json,irmas-openl3/[gac][jaz_blu]0583__2.npz
2496,3,voi,pop_roc,irmas-vggish/[voi][pop_roc]2496__3.json,irmas-openl3/[voi][pop_roc]2496__3.npz
0721,3,gac,pop_roc,irmas-vggish/[gac][pop_roc]0721__3.json,irmas-openl3/[gac][pop_roc]0721__3.npz
1885,2,tru,cla,irmas-vggish/[tru][cla]1885__2.json,irmas-openl3/[tru][cla]1885__2.npz
2105,3,vio,pop_roc,irmas-vggish/[vio][pop_roc]2105__3.json,irmas-openl3/[vio][pop_roc]2105__3.npz
0552,3,gac,cla,irmas-vggish/[gac][cla]0552__3.json,irmas-openl3/[gac][cla]0552__3.npz
1185,2,org,jaz_blu,irmas-vggish/[org][jaz_blu]1185__2.json,irmas-openl3/[org][jaz_blu]1185__2.npz
0405,2,flu,jaz_blu,irmas-vggish/[flu][jaz_blu]0405__2.json,irmas-openl3/[flu][jaz_blu]0405__2.npz
1007,1,gel,jaz_blu,irmas-vggish/[gel][jaz_blu]1007__1.json,irmas-openl3/[gel][jaz_blu]1007__1.npz
0542,3,gac,cla,irmas-vggish/[gac][cla]0542__3.json,irmas-openl3/[gac][cla]0542__3.npz
1195,2,org,jaz_blu,irmas-vggish/[org][jaz_blu]1195__2.json,irmas-openl3/[org][jaz_blu]1195__2.npz
0018,2,cel,pop_roc,irmas-vggish/[cel][pop_roc]0018__2.json,irmas-openl3/[cel][pop_roc]0018__2.npz
1270,1,org,jaz_blu,irmas-vggish/[org][jaz_blu]1270__1.json,irmas-openl3/[org][jaz_blu]1270__1.npz
2115,3,vio,pop_roc,irmas-vggish/[vio][pop_roc]2115__3.json,irmas-openl3/[vio][pop_roc]2115__3.npz
1139,3,org,pop_roc,irmas-vggish/[org][pop_roc]1139__3.json,irmas-openl3/[org][pop_roc]1139__3.npz
1667,2,sax,cla,irmas-vggish/126__[sax][nod][cla]1667__2.json,irmas-openl3/126__[sax][nod][cla]1667__2.npz
1667,2,nod,cla,irmas-vggish/126__[sax][nod][cla]1667__2.json,irmas-openl3/126__[sax][nod][cla]1667__2.npz
2153,2,vio,cla,irmas-vggish/017__[vio][nod][cla]2153__2.json,irmas-openl3/017__[vio][nod][cla]2153__2.npz
2153,2,nod,cla,irmas-vggish/017__[vio][nod][cla]2153__2.json,irmas-openl3/017__[vio][nod][cla]2153__2.npz
1685,3,sax,cla,irmas-vggish/098__[sax][nod][cla]1685__3.json,irmas-openl3/098__[sax][nod][cla]1685__3.npz
1685,3,nod,cla,irmas-vggish/098__[sax][nod][cla]1685__3.json,irmas-openl3/098__[sax][nod][cla]1685__3.npz
1441,1,pia,pop_roc,irmas-vggish/161__[pia][nod][pop_roc]1441__1.json,irmas-openl3/161__[pia][nod][pop_roc]1441__1.npz
1441,1,nod,pop_roc,irmas-vggish/161__[pia][nod][pop_roc]1441__1.json,irmas-openl3/161__[pia][nod][pop_roc]1441__1.npz
0696,1,gac,pop_roc,irmas-vggish/[gac][pop_roc]0696__1.json,irmas-openl3/[gac][pop_roc]0696__1.npz
0466,1,flu,pop_roc,irmas-vggish/[flu][pop_roc]0466__1.json,irmas-openl3/[flu][pop_roc]0466__1.npz
2034,3,tru,cla,irmas-vggish/[tru][cla]2034__3.json,irmas-openl3/[tru][cla]2034__3.npz
2325,1,voi,pop_roc,irmas-vggish/243__[voi][dru][pop_roc]2325__1.json,irmas-openl3/243__[voi][dru][pop_roc]2325__1.npz
2325,1,dru,pop_roc,irmas-vggish/243__[voi][dru][pop_roc]2325__1.json,irmas-openl3/243__[voi][dru][pop_roc]2325__1.npz
2215,1,vio,cla,irmas-vggish/[vio][cla]2215__1.json,irmas-openl3/[vio][cla]2215__1.npz
0026,1,cel,cla,irmas-vggish/089__[cel][nod][cla]0026__1.json,irmas-openl3/089__[cel][nod][cla]0026__1.npz
0026,1,nod,cla,irmas-vggish/089__[cel][nod][cla]0026__1.json,irmas-openl3/089__[cel][nod][cla]0026__1.npz
0863,1,gel,pop_roc,irmas-vggish/184__[gel][dru][pop_roc]0863__1.json,irmas-openl3/184__[gel][dru][pop_roc]0863__1.npz
0863,1,dru,pop_roc,irmas-vggish/184__[gel][dru][pop_roc]0863__1.json,irmas-openl3/184__[gel][dru][pop_roc]0863__1.npz
2318,2,voi,pop_roc,irmas-vggish/126__[voi][dru][pop_roc]2318__2.json,irmas-openl3/126__[voi][dru][pop_roc]2318__2.npz
2318,2,dru,pop_roc,irmas-vggish/126__[voi][dru][pop_roc]2318__2.json,irmas-openl3/126__[voi][dru][pop_roc]2318__2.npz
0686,1,gac,pop_roc,irmas-vggish/[gac][pop_roc]0686__1.json,irmas-openl3/[gac][pop_roc]0686__1.npz
0988,3,gel,pop_roc,irmas-vggish/[gel][pop_roc]0988__3.json,irmas-openl3/[gel][pop_roc]0988__3.npz
2181,3,vio,cla,irmas-vggish/120__[vio][nod][cla]2181__3.json,irmas-openl3/120__[vio][nod][cla]2181__3.npz
2181,3,nod,cla,irmas-vggish/120__[vio][nod][cla]2181__3.json,irmas-openl3/120__[vio][nod][cla]2181__3.npz
0476,1,flu,pop_roc,irmas-vggish/[flu][pop_roc]0476__1.json,irmas-openl3/[flu][pop_roc]0476__1.npz
2267,1,vio,cla,irmas-vggish/[vio][cla]2267__1.json,irmas-openl3/[vio][cla]2267__1.npz
1016,2,gel,pop_roc,irmas-vggish/[gel][pop_roc]1016__2.json,irmas-openl3/[gel][pop_roc]1016__2.npz
0882,3,gel,pop_roc,irmas-vggish/[gel][pop_roc]0882__3.json,irmas-openl3/[gel][pop_roc]0882__3.npz
0009,1,cel,jaz_blu,irmas-vggish/[cel][jaz_blu]0009__1.json,irmas-openl3/[cel][jaz_blu]0009__1.npz
0038,3,cel,cla,irmas-vggish/056__[cel][nod][cla]0038__3.json,irmas-openl3/056__[cel][nod][cla]0038__3.npz
0038,3,nod,cla,irmas-vggish/056__[cel][nod][cla]0038__3.json,irmas-openl3/056__[cel][nod][cla]0038__3.npz
0081,1,cel,cla,irmas-vggish/[cel][cla]0081__1.json,irmas-openl3/[cel][cla]0081__1.npz
2481,2,voi,pop_roc,irmas-vggish/222__[voi][dru][pop_roc]2481__2.json,irmas-openl3/222__[voi][dru][pop_roc]2481__2.npz
2481,2,dru,pop_roc,irmas-vggish/222__[voi][dru][pop_roc]2481__2.json,irmas-openl3/222__[voi][dru][pop_roc]2481__2.npz
0892,3,gel,pop_roc,irmas-vggish/[gel][pop_roc]0892__3.json,irmas-openl3/[gel][pop_roc]0892__3.npz
2277,1,vio,cla,irmas-vggish/[vio][cla]2277__1.json,irmas-openl3/[vio][cla]2277__1.npz
0049,3,cel,cla,irmas-vggish/114__[cel][nod][cla]0049__3.json,irmas-openl3/114__[cel][nod][cla]0049__3.npz
0049,3,nod,cla,irmas-vggish/114__[cel][nod][cla]0049__3.json,irmas-openl3/114__[cel][nod][cla]0049__3.npz
2302,3,voi,pop_roc,irmas-vggish/150__[voi][dru][pop_roc]2302__3.json,irmas-openl3/150__[voi][dru][pop_roc]2302__3.npz
2302,3,dru,pop_roc,irmas-vggish/150__[voi][dru][pop_roc]2302__3.json,irmas-openl3/150__[voi][dru][pop_roc]2302__3.npz
1765,1,sax,jaz_blu,irmas-vggish/[sax][jaz_blu]1765__1.json,irmas-openl3/[sax][jaz_blu]1765__1.npz
0530,3,gac,cla,irmas-vggish/[gac][cla]0530__3.json,irmas-openl3/[gac][cla]0530__3.npz
1202,1,org,jaz_blu,irmas-vggish/[org][jaz_blu]1202__1.json,irmas-openl3/[org][jaz_blu]1202__1.npz
0055,3,cel,cla,irmas-vggish/115__[cel][nod][cla]0055__3.json,irmas-openl3/115__[cel][nod][cla]0055__3.npz
